interaction_id,user_id,content_id,interaction_type,interaction_date
I000507,U12322,N10638,share,2024-08-12 00:00:00
I000508,U15406,N10192,like,2024-05-05 00:00:00
I000509,U38297,A05725,like,2024-05-30 00:00:00
I000510,U15604,A17519,like,2024-07-07 00:00:00
I000511,U31372,N09352,save_favorite,2024-08-12 00:00:00
I000512,U34824,N02228,like,2024-07-30 00:00:00
I000513,U26045,N06952,share,2024-07-17 00:00:00
I000514,U20966,A01038,comment,2024-07-03 00:00:00
I000515,U07528,A17065,like,2024-05-31 00:00:00
I000516,U22531,N09841,like,2024-07-24 00:00:00
I000517,U15563,A20470,like,2024-07-16 00:00:00
I000518,U21087,A24533,comment,2024-06-30 00:00:00
I000519,U22987,A09754,share,2024-08-07 00:00:00
I000520,U25475,N00457,share,2024-08-14 00:00:00
I000521,U23661,A19222,comment,2024-07-11 00:00:00
I000522,U20111,N05510,like,2024-06-09 00:00:00
I000523,U11794,A01812,like,2024-07-17 00:00:00
I000524,U02499,A05526,share,2024-07-22 00:00:00
I000525,U14679,A04989,like,2024-08-15 00:00:00
I000526,U13467,A04897,comment,2024-06-22 00:00:00
I000527,U07373,A08576,share,2024-05-28 00:00:00
I000528,U08946,N03858,share,2024-07-14 00:00:00
I000529,U32855,N03240,like,2024-07-25 00:00:00
I000530,U31634,A09726,comment,2024-05-25 00:00:00
I000531,U15679,A21500,like,2024-08-16 00:00:00
I000532,U14003,A03022,comment,2024-07-10 00:00:00
I000533,U34867,A08987,like,2024-08-02 00:00:00
I000534,U05325,A18676,like,2024-07-12 00:00:00
I000535,U15112,A00125,comment,2024-08-11 00:00:00
I000536,U37631,A24792,comment,2024-07-04 00:00:00
I000537,U18346,N07636,like,2024-08-16 00:00:00
I000538,U37515,N08642,like,2024-08-02 00:00:00
I000539,U31617,N03172,save_favorite,2024-07-17 00:00:00
I000540,U22764,A06552,like,2024-06-21 00:00:00
I000541,U20657,A03290,like,2024-06-27 00:00:00
I000542,U04047,N00511,share,2024-07-27 00:00:00
I000543,U17516,A04537,like,2024-03-20 00:00:00
I000544,U17381,N13838,like,2024-07-08 00:00:00
I000545,U30809,A19244,like,2024-08-13 00:00:00
I000546,U16768,A03365,like,2024-06-19 00:00:00
I000547,U14411,A05461,like,2024-07-28 00:00:00
I000548,U28148,A15701,like,2024-06-24 00:00:00
I000549,U35321,A21100,like,2024-07-22 00:00:00
I000550,U36669,A20489,comment,2024-06-13 00:00:00
I000551,U27339,N12395,like,2024-06-11 00:00:00
I000552,U36904,A17431,comment,2024-04-09 00:00:00
I000553,U39585,N08709,like,2024-05-20 00:00:00
I000554,U15261,A00654,share,2024-08-18 00:00:00
I000555,U22788,A12588,like,2024-08-20 00:00:00
I000556,U31081,A02683,comment,2024-04-28 00:00:00
I000557,U35192,A04569,comment,2024-07-07 00:00:00
I000558,U13094,A17393,like,2024-08-20 00:00:00
I000559,U09093,A14776,like,2024-08-14 00:00:00
I000560,U03933,N01819,save_favorite,2024-08-06 00:00:00
I000561,U22222,A18258,like,2024-05-23 00:00:00
I000562,U18558,A02258,like,2024-07-14 00:00:00
I000563,U38990,A12265,comment,2024-04-11 00:00:00
I000564,U05614,A19267,share,2024-07-07 00:00:00
I000565,U04542,N06973,save_favorite,2024-03-14 00:00:00
I000566,U28639,N09698,like,2024-08-17 00:00:00
I000567,U06785,A06010,comment,2024-03-26 00:00:00
I000568,U17967,A16862,like,2024-08-08 00:00:00
I000569,U19714,A16100,share,2024-06-09 00:00:00
I000570,U19673,N14812,save_favorite,2024-08-08 00:00:00
I000571,U11447,A05658,like,2024-08-13 00:00:00
I000572,U36010,N00296,like,2024-05-27 00:00:00
I000573,U11127,A16757,share,2024-07-01 00:00:00
I000574,U08776,N04185,share,2024-04-02 00:00:00
I000575,U31020,N12820,like,2024-08-05 00:00:00
I000576,U14931,A16635,like,2024-03-08 00:00:00
I000577,U22573,A12469,like,2024-08-19 00:00:00
I000578,U31491,N11291,save_favorite,2024-04-18 00:00:00
I000579,U37168,A03880,like,2024-06-16 00:00:00
I000580,U32982,A05107,like,2024-05-15 00:00:00
I000581,U15886,N02201,like,2024-02-04 00:00:00
I000582,U30824,N09472,like,2024-07-25 00:00:00
I000583,U23025,A01222,comment,2024-06-15 00:00:00
I000584,U35497,A00574,like,2024-07-25 00:00:00
I000585,U19306,A05561,like,2024-07-13 00:00:00
I000586,U36579,A12165,like,2024-08-14 00:00:00
I000587,U25823,A21294,comment,2024-06-04 00:00:00
I000588,U35546,A11480,like,2024-07-05 00:00:00
I000589,U05057,A13653,share,2024-04-29 00:00:00
I000590,U34454,A08187,comment,2024-07-22 00:00:00
I000591,U30891,A07346,comment,2024-03-07 00:00:00
I000592,U05942,A01008,like,2024-07-07 00:00:00
I000593,U05443,A10374,comment,2024-07-25 00:00:00
I000594,U07553,A05904,like,2024-06-30 00:00:00
I000595,U03210,A16926,like,2024-06-04 00:00:00
I000596,U23383,N10001,like,2024-07-05 00:00:00
I000597,U20385,A21808,like,2024-06-22 00:00:00
I000598,U13845,N13542,save_favorite,2024-08-11 00:00:00
I000599,U09998,N06475,like,2024-07-28 00:00:00
I000600,U32478,A18393,like,2024-03-01 00:00:00
I000601,U24809,N01987,share,2024-07-13 00:00:00
I000602,U04992,A16802,like,2024-08-20 00:00:00
I000603,U03084,A10357,comment,2024-06-18 00:00:00
I000604,U28614,A14136,comment,2024-03-22 00:00:00
I000605,U37625,A04562,like,2024-07-26 00:00:00
I000606,U07684,N03531,like,2024-02-27 00:00:00
I000607,U33452,N04719,like,2024-08-16 00:00:00
I000608,U36383,N11660,save_favorite,2024-08-15 00:00:00
I000609,U05494,N03021,like,2024-08-05 00:00:00
I000610,U16984,N03176,like,2024-05-14 00:00:00
I000611,U37599,N07386,save_favorite,2024-08-09 00:00:00
I000612,U33000,A03327,like,2024-03-24 00:00:00
I000613,U06473,N05703,like,2024-07-04 00:00:00
I000614,U36670,A11441,like,2024-08-15 00:00:00
I000615,U14031,A22986,like,2024-03-25 00:00:00
I000616,U38036,N14445,like,2024-08-18 00:00:00
I000617,U23787,A09160,like,2024-07-25 00:00:00
I000618,U06484,A20670,comment,2024-07-03 00:00:00
I000619,U28197,A12833,like,2024-08-17 00:00:00
I000620,U22429,A24162,comment,2024-05-27 00:00:00
I000621,U39504,A21354,share,2024-05-27 00:00:00
I000622,U24677,N06134,share,2024-08-07 00:00:00
I000623,U18425,A10592,comment,2024-08-19 00:00:00
I000624,U37600,A02985,comment,2024-05-10 00:00:00
I000625,U39317,A03881,comment,2024-08-10 00:00:00
I000626,U26919,A00676,comment,2024-04-18 00:00:00
I000627,U11202,A17630,share,2024-07-05 00:00:00
I000628,U05787,A16180,comment,2024-07-27 00:00:00
I000629,U18607,A15706,comment,2024-08-04 00:00:00
I000630,U12780,N12642,like,2024-05-10 00:00:00
I000631,U27895,A10836,comment,2024-05-30 00:00:00
I000632,U29563,A22296,like,2024-01-30 00:00:00
I000633,U07258,A23436,like,2024-05-20 00:00:00
I000634,U30861,A03855,share,2024-06-06 00:00:00
I000635,U21573,N10900,like,2024-06-30 00:00:00
I000636,U27989,N06784,like,2024-07-02 00:00:00
I000637,U10222,A22647,like,2024-07-27 00:00:00
I000638,U09501,A05833,comment,2024-07-11 00:00:00
I000639,U19159,N01068,save_favorite,2024-04-26 00:00:00
I000640,U18716,N07208,like,2024-08-19 00:00:00
I000641,U37105,A22874,like,2024-07-17 00:00:00
I000642,U10554,A18669,share,2024-05-07 00:00:00
I000643,U06322,A06642,like,2024-03-29 00:00:00
I000644,U32091,N05108,share,2024-07-24 00:00:00
I000645,U33659,A06366,comment,2024-08-19 00:00:00
I000646,U23360,A16783,like,2024-07-04 00:00:00
I000647,U17289,A14556,comment,2024-08-01 00:00:00
I000648,U04746,A21676,share,2024-08-20 00:00:00
I000649,U15040,A03804,comment,2024-07-16 00:00:00
I000650,U12953,A10737,comment,2024-01-21 00:00:00
I000651,U16611,A23261,share,2024-07-03 00:00:00
I000652,U37713,N02910,like,2024-08-19 00:00:00
I000653,U33324,N09415,like,2024-04-14 00:00:00
I000654,U38189,A22308,like,2024-08-10 00:00:00
I000655,U18126,A21867,like,2024-07-28 00:00:00
I000656,U31218,A09664,like,2024-07-03 00:00:00
I000657,U11413,N04095,save_favorite,2024-01-28 00:00:00
I000658,U28939,N07774,share,2024-07-31 00:00:00
I000659,U38739,A18522,like,2024-06-12 00:00:00
I000660,U08620,A12214,like,2024-06-05 00:00:00
I000661,U18724,A01769,comment,2024-05-14 00:00:00
I000662,U27090,A20892,share,2024-06-03 00:00:00
I000663,U39064,A08641,like,2024-07-30 00:00:00
I000664,U17671,A01146,comment,2024-07-16 00:00:00
I000665,U09874,N09728,share,2024-08-18 00:00:00
I000666,U38546,A12570,like,2024-06-21 00:00:00
I000667,U11340,N10289,save_favorite,2024-05-02 00:00:00
I000668,U31128,A13616,comment,2024-08-02 00:00:00
I000669,U13912,A23527,like,2024-06-16 00:00:00
I000670,U31250,A17679,like,2024-08-11 00:00:00
I000671,U19077,A04463,comment,2024-07-28 00:00:00
I000672,U31727,N10184,share,2024-08-18 00:00:00
I000673,U10525,A03577,like,2024-03-30 00:00:00
I000674,U22002,N00368,save_favorite,2024-05-29 00:00:00
I000675,U37235,A16142,comment,2024-06-20 00:00:00
I000676,U21195,N07090,like,2024-08-01 00:00:00
I000677,U10374,A18358,like,2024-03-12 00:00:00
I000678,U17951,N08452,like,2024-07-25 00:00:00
I000679,U29775,N11046,like,2024-08-20 00:00:00
I000680,U23803,A19170,like,2024-06-12 00:00:00
I000681,U14428,A07723,like,2024-07-06 00:00:00
I000682,U18528,N02248,share,2024-08-02 00:00:00
I000683,U24928,A16809,comment,2024-07-08 00:00:00
I000684,U29061,N14433,save_favorite,2024-07-31 00:00:00
I000685,U07468,N07932,share,2024-08-11 00:00:00
I000686,U32398,A24570,like,2024-05-26 00:00:00
I000687,U39676,N12129,save_favorite,2024-04-14 00:00:00
I000688,U05176,A14612,comment,2024-07-09 00:00:00
I000689,U38352,N04839,like,2024-07-25 00:00:00
I000690,U07445,A05516,like,2024-08-18 00:00:00
I000691,U03598,A10078,comment,2024-07-28 00:00:00
I000692,U29863,A03705,comment,2024-03-18 00:00:00
I000693,U13808,N04727,share,2024-07-19 00:00:00
I000694,U39742,A07860,like,2024-06-30 00:00:00
I000695,U04971,A19092,like,2024-07-30 00:00:00
I000696,U05056,A18097,comment,2024-05-25 00:00:00
I000697,U31574,N13427,like,2024-04-29 00:00:00
I000698,U09245,A04083,like,2024-07-09 00:00:00
I000699,U18507,N00647,save_favorite,2024-05-26 00:00:00
I000700,U28658,A22358,like,2024-06-16 00:00:00
I000701,U12283,N10052,like,2024-08-20 00:00:00
I000702,U13314,N08806,share,2024-08-20 00:00:00
I000703,U07151,A21049,share,2024-06-11 00:00:00
I000704,U06812,N03476,like,2024-07-27 00:00:00
I000705,U10587,A05311,like,2024-07-19 00:00:00
I000706,U34112,A21362,share,2024-07-20 00:00:00
I000707,U15454,N13699,like,2024-08-05 00:00:00
I000708,U03087,A22185,like,2024-07-26 00:00:00
I000709,U05513,A24452,like,2024-08-13 00:00:00
I000710,U04919,N09717,like,2024-07-02 00:00:00
I000711,U20359,N09660,like,2024-08-15 00:00:00
I000712,U20587,N10131,share,2024-03-30 00:00:00
I000713,U17464,A00048,like,2024-05-27 00:00:00
I000714,U38182,A00522,comment,2024-07-21 00:00:00
I000715,U12337,A16760,share,2024-08-12 00:00:00
I000716,U11007,A24074,like,2024-07-25 00:00:00
I000717,U14489,N09237,like,2024-07-01 00:00:00
I000718,U08439,A13012,like,2024-07-24 00:00:00
I000719,U17672,N14214,like,2024-07-10 00:00:00
I000720,U36921,A11312,comment,2024-08-14 00:00:00
I000721,U12894,N06648,save_favorite,2024-08-17 00:00:00
I000722,U09764,A24302,like,2024-06-18 00:00:00
I000723,U04381,N07728,share,2024-04-03 00:00:00
I000724,U22119,N01631,like,2024-04-16 00:00:00
I000725,U15837,N07958,like,2024-07-29 00:00:00
I000726,U23407,N00040,like,2024-06-15 00:00:00
I000727,U22168,N08994,like,2024-07-21 00:00:00
I000728,U38114,N00510,like,2024-05-21 00:00:00
I000729,U13484,N05201,like,2024-04-25 00:00:00
I000730,U14192,A16103,like,2024-06-17 00:00:00
I000731,U12287,A09876,like,2024-07-24 00:00:00
I000732,U06965,A01516,comment,2024-08-18 00:00:00
I000733,U07511,N03874,save_favorite,2024-05-18 00:00:00
I000734,U18841,A03331,comment,2024-07-17 00:00:00
I000735,U18288,A24035,like,2024-05-22 00:00:00
I000736,U35792,A13036,comment,2024-04-07 00:00:00
I000737,U29903,N10833,save_favorite,2024-08-17 00:00:00
I000738,U38953,A05993,comment,2024-05-30 00:00:00
I000739,U39456,A18431,comment,2024-04-30 00:00:00
I000740,U29510,A00865,like,2024-08-15 00:00:00
I000741,U32353,A24668,comment,2024-05-30 00:00:00
I000742,U28801,A23999,like,2024-08-14 00:00:00
I000743,U35097,N04900,save_favorite,2024-07-04 00:00:00
I000744,U16075,A15794,like,2024-04-06 00:00:00
I000745,U28410,A20170,like,2024-04-10 00:00:00
I000746,U27782,N10623,like,2024-08-14 00:00:00
I000747,U27897,N06080,like,2024-08-06 00:00:00
I000748,U25142,A09503,comment,2024-07-02 00:00:00
I000749,U36152,N10911,like,2024-07-27 00:00:00
I000750,U19598,N14809,like,2024-08-17 00:00:00
I000751,U38267,N02473,save_favorite,2024-05-26 00:00:00
I000752,U06051,A05197,comment,2024-08-03 00:00:00
I000753,U12980,A12820,comment,2024-05-26 00:00:00
I000754,U29667,A24132,like,2024-06-06 00:00:00
I000755,U21767,A17130,like,2024-04-30 00:00:00
I000756,U26404,N11937,save_favorite,2024-08-13 00:00:00
I000757,U14385,N01078,like,2024-06-14 00:00:00
I000758,U23100,N01029,like,2024-07-30 00:00:00
I000759,U26025,N09541,save_favorite,2024-05-08 00:00:00
I000760,U05842,N07861,like,2024-08-07 00:00:00
I000761,U12187,N11441,like,2024-05-21 00:00:00
I000762,U09945,A15107,comment,2024-08-05 00:00:00
I000763,U22605,N00367,share,2024-06-17 00:00:00
I000764,U12740,A20461,like,2024-07-28 00:00:00
I000765,U37068,A12109,comment,2024-07-30 00:00:00
I000766,U30277,N02352,like,2024-07-25 00:00:00
I000767,U30246,N00069,save_favorite,2024-04-30 00:00:00
I000768,U34085,A16986,like,2024-05-31 00:00:00
I000769,U28391,N14683,share,2024-08-15 00:00:00
I000770,U22660,N05633,save_favorite,2024-08-10 00:00:00
I000771,U16365,N06381,like,2024-08-05 00:00:00
I000772,U19400,N09427,like,2024-07-13 00:00:00
I000773,U36197,N02421,share,2024-04-19 00:00:00
I000774,U19537,N00926,like,2024-08-03 00:00:00
I000775,U13159,A15654,like,2024-08-20 00:00:00
I000776,U30691,N08097,share,2024-03-17 00:00:00
I000777,U15766,N03037,like,2024-08-17 00:00:00
I000778,U03465,N12556,like,2024-05-26 00:00:00
I000779,U35460,A10339,like,2024-08-03 00:00:00
I000780,U02789,A20359,share,2024-08-20 00:00:00
I000781,U12140,A23157,like,2024-07-18 00:00:00
I000782,U13940,A06958,comment,2024-08-09 00:00:00
I000783,U26104,N14267,like,2024-08-09 00:00:00
I000784,U03523,N03202,like,2024-07-10 00:00:00
I000785,U06314,A22172,comment,2024-08-09 00:00:00
I000786,U37503,N02099,save_favorite,2024-07-25 00:00:00
I000787,U39951,A14267,share,2024-06-01 00:00:00
I000788,U18359,N14631,like,2024-06-21 00:00:00
I000789,U32066,A11769,like,2024-05-31 00:00:00
I000790,U10777,N11505,like,2024-06-15 00:00:00
I000791,U05936,A05098,comment,2024-06-29 00:00:00
I000792,U28186,A04358,comment,2024-07-10 00:00:00
I000793,U03181,N14159,share,2024-06-06 00:00:00
I000794,U39855,N10172,like,2024-03-11 00:00:00
I000795,U26119,A19833,like,2024-06-11 00:00:00
I000796,U36665,A20703,comment,2024-08-17 00:00:00
I000797,U11915,A20863,comment,2024-07-26 00:00:00
I000798,U31036,N14307,save_favorite,2024-06-12 00:00:00
I000799,U04061,A16862,like,2024-08-07 00:00:00
I000800,U15198,A21384,like,2024-08-12 00:00:00
I000801,U26068,N06934,like,2024-04-16 00:00:00
I000802,U11039,N07921,like,2024-08-20 00:00:00
I000803,U17862,A04836,comment,2024-05-06 00:00:00
I000804,U35202,A03904,like,2024-03-18 00:00:00
I000805,U31608,A11567,share,2024-07-24 00:00:00
I000806,U23619,N03730,like,2024-07-14 00:00:00
I000807,U17295,A04680,comment,2024-08-11 00:00:00
I000808,U28649,A13333,like,2024-08-06 00:00:00
I000809,U26347,A24098,like,2024-05-14 00:00:00
I000810,U14310,A04459,like,2024-05-21 00:00:00
I000811,U06464,A16292,like,2024-06-06 00:00:00
I000812,U08616,A00061,comment,2024-08-11 00:00:00
I000813,U06592,N08322,like,2024-08-20 00:00:00
I000814,U03272,A15175,like,2024-05-28 00:00:00
I000815,U38796,A21246,like,2024-06-19 00:00:00
I000816,U14458,A08336,comment,2024-07-26 00:00:00
I000817,U22229,A20594,comment,2024-07-24 00:00:00
I000818,U19040,A21196,comment,2024-07-05 00:00:00
I000819,U28517,N05768,save_favorite,2024-08-19 00:00:00
I000820,U24267,N09743,share,2024-08-14 00:00:00
I000821,U39086,N00449,like,2024-08-12 00:00:00
I000822,U31703,A11978,like,2024-07-22 00:00:00
I000823,U09263,N06023,save_favorite,2024-03-23 00:00:00
I000824,U11859,N07507,like,2024-07-16 00:00:00
I000825,U31553,A18720,like,2024-07-29 00:00:00
I000826,U04784,N13496,share,2024-08-17 00:00:00
I000827,U13562,N02839,save_favorite,2024-07-01 00:00:00
I000828,U03436,A13859,share,2024-08-20 00:00:00
I000829,U33765,A09249,comment,2024-08-18 00:00:00
I000830,U25318,A24315,share,2024-08-06 00:00:00
I000831,U33043,A00338,like,2024-04-07 00:00:00
I000832,U30741,N04693,save_favorite,2024-06-12 00:00:00
I000833,U22738,A17488,like,2024-07-10 00:00:00
I000834,U32747,N05012,like,2024-08-18 00:00:00
I000835,U14036,A21104,like,2024-08-11 00:00:00
I000836,U23284,N00779,like,2024-04-07 00:00:00
I000837,U34705,A06581,comment,2024-05-28 00:00:00
I000838,U31057,N08407,share,2024-04-26 00:00:00
I000839,U04427,N04364,save_favorite,2024-08-09 00:00:00
I000840,U20551,N01247,share,2024-08-13 00:00:00
I000841,U38606,A21951,comment,2024-08-10 00:00:00
I000842,U04552,N02759,share,2024-07-22 00:00:00
I000843,U03273,N02009,like,2024-08-01 00:00:00
I000844,U21690,N09998,share,2024-07-31 00:00:00
I000845,U24323,A14897,comment,2024-04-04 00:00:00
I000846,U29584,A11947,like,2024-07-02 00:00:00
I000847,U03469,N02473,save_favorite,2024-06-25 00:00:00
I000848,U29257,A03162,share,2024-06-21 00:00:00
I000849,U36877,A15550,comment,2024-03-22 00:00:00
I000850,U16685,A10417,comment,2024-07-17 00:00:00
I000851,U05023,A10909,comment,2024-03-19 00:00:00
I000852,U32853,N13046,like,2024-03-05 00:00:00
I000853,U21002,A15134,share,2024-07-15 00:00:00
I000854,U16863,A01268,like,2024-07-24 00:00:00
I000855,U02617,A17152,comment,2024-04-24 00:00:00
I000856,U23760,A16163,share,2024-07-19 00:00:00
I000857,U08312,N10828,like,2024-08-20 00:00:00
I000858,U24335,A16108,share,2024-08-14 00:00:00
I000859,U22632,A23736,like,2024-05-30 00:00:00
I000860,U13583,A02808,comment,2024-07-19 00:00:00
I000861,U17333,N00725,like,2024-01-14 00:00:00
I000862,U31751,N06273,like,2024-05-30 00:00:00
I000863,U02418,A04368,share,2024-06-21 00:00:00
I000864,U15134,A19844,like,2024-03-13 00:00:00
I000865,U27855,A16670,comment,2024-06-30 00:00:00
I000866,U04431,N02126,like,2024-08-20 00:00:00
I000867,U20353,A23457,like,2024-07-06 00:00:00
I000868,U30912,A03911,like,2024-08-17 00:00:00
I000869,U11003,A13690,comment,2024-07-20 00:00:00
I000870,U33842,N02576,like,2024-07-23 00:00:00
I000871,U11453,A09405,comment,2024-03-06 00:00:00
I000872,U26969,N14690,save_favorite,2024-05-06 00:00:00
I000873,U03787,A09629,comment,2024-06-20 00:00:00
I000874,U27987,N11999,like,2024-06-09 00:00:00
I000875,U08174,A20574,like,2024-06-15 00:00:00
I000876,U39003,A23194,like,2024-05-30 00:00:00
I000877,U10975,N02579,save_favorite,2024-08-15 00:00:00
I000878,U14699,A19472,share,2024-07-26 00:00:00
I000879,U02905,A11735,comment,2024-03-28 00:00:00
I000880,U27226,N00646,like,2024-08-15 00:00:00
I000881,U30035,A09547,like,2024-06-14 00:00:00
I000882,U06075,N12693,share,2024-06-04 00:00:00
I000883,U27242,A10851,comment,2024-08-08 00:00:00
I000884,U09476,A17852,comment,2024-07-07 00:00:00
I000885,U34867,N08806,like,2024-08-20 00:00:00
I000886,U27631,N06082,save_favorite,2024-07-23 00:00:00
I000887,U30381,A05509,like,2024-08-18 00:00:00
I000888,U31088,A23259,comment,2024-07-13 00:00:00
I000889,U33300,A01024,like,2024-08-08 00:00:00
I000890,U39236,A18641,comment,2024-08-09 00:00:00
I000891,U24362,A20550,share,2024-06-23 00:00:00
I000892,U23123,N06633,save_favorite,2024-07-13 00:00:00
I000893,U02955,A01407,like,2024-05-25 00:00:00
I000894,U28697,A23781,comment,2024-05-09 00:00:00
I000895,U38581,N06280,share,2024-08-09 00:00:00
I000896,U30086,A21545,like,2024-05-06 00:00:00
I000897,U35427,A11949,comment,2024-08-20 00:00:00
I000898,U21989,A00303,like,2024-08-05 00:00:00
I000899,U31563,A15867,like,2024-08-16 00:00:00
I000900,U08005,A09473,like,2024-04-09 00:00:00
I000901,U27963,A06034,like,2024-08-07 00:00:00
I000902,U11708,A08112,comment,2024-04-25 00:00:00
I000903,U20456,N07626,like,2024-07-24 00:00:00
I000904,U10432,N08564,like,2024-06-21 00:00:00
I000905,U10804,N09171,share,2024-08-18 00:00:00
I000906,U02813,A21771,like,2024-07-19 00:00:00
I000907,U02421,A21429,like,2024-08-08 00:00:00
I000908,U38190,A09947,like,2024-08-11 00:00:00
I000909,U08966,A21772,comment,2024-06-01 00:00:00
I000910,U08591,A14255,like,2024-06-04 00:00:00
I000911,U37186,A10971,comment,2024-08-18 00:00:00
I000912,U02722,A23223,comment,2024-04-11 00:00:00
I000913,U29413,A17654,comment,2024-07-23 00:00:00
I000914,U23964,A17107,like,2024-07-31 00:00:00
I000915,U12432,N05686,like,2024-04-08 00:00:00
I000916,U18270,A17563,comment,2024-08-12 00:00:00
I000917,U02586,N01724,like,2024-04-05 00:00:00
I000918,U37967,A00509,like,2024-05-04 00:00:00
I000919,U18535,N13509,share,2024-08-03 00:00:00
I000920,U30422,N09576,share,2024-05-19 00:00:00
I000921,U10891,N05487,save_favorite,2024-05-29 00:00:00
I000922,U25868,A15813,like,2024-04-09 00:00:00
I000923,U27593,N07432,like,2024-07-15 00:00:00
I000924,U20689,N04116,like,2024-03-03 00:00:00
I000925,U31057,A07483,comment,2024-07-25 00:00:00
